#                                                                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                                                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                                                       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Tn5801_SAV0397.txt   -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1822928_1823282 -            8.9e-75  243.1   0.2   9.8e-75  243.0   0.2   1.0   1   0   0   1   1   1   1 -
Tn916.orf13.protein.11 -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1825923_1826856 -           1.6e-217  715.3  15.1  1.8e-217  715.2  15.1   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0399.txt     -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1825923_1826856 -           3.9e-108  355.8  14.8  4.7e-108  355.6  14.8   1.0   1   0   0   1   1   1   1 -
ICEBs1_orf18.txt       -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1825923_1826856 -            2.1e-05   18.2   1.2   0.00013   15.6   0.3   2.1   2   0   0   2   2   2   1 -
Tn916.orf14.protein.9 -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1826852_1827854 -           1.1e-236  778.6   7.2  1.2e-236  778.4   7.2   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0400.txt    -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1826852_1827854 -           3.1e-169  556.9   5.8  3.4e-169  556.8   5.8   1.0   1   0   0   1   1   1   1 -
ICEBs1_orf24.txt      -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1826852_1827854 -            3.8e-77  254.0   0.8   5.5e-77  253.4   0.8   1.2   1   0   0   1   1   1   1 -
SPAP_0881.txt         -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1826852_1827854 -            2.3e-37  123.2   0.2     3e-37  122.9   0.2   1.1   1   0   0   1   1   1   1 -
Tn916.orf15.protein.17  -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1827850_1830028 -                  0 1701.0  17.4         0 1700.9  17.4   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0401.txt      -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1827850_1830028 -           1.8e-272  900.1  15.9  1.8e-272  900.1  15.9   2.1   1   1   1   2   2   2   1 -
ICE6013_orf12.txt       -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1827850_1830028 -            6.5e-16   52.8  18.2   6.5e-16   52.8  18.2   2.1   2   0   0   2   2   2   1 -
ICEBs1_orf23.txt        -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1827850_1830028 -            1.5e-15   50.8   7.0   2.8e-15   50.0   6.9   1.5   1   1   0   1   1   1   1 -
ICE10270_RD.2_orf15.txt -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1827850_1830028 -             0.0016   13.1   0.1    0.0016   13.1   0.1   3.1   3   1   0   4   4   4   1 -
Tn916.orf16.protein.14  -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1830030_1832478 -                  0 1945.9  18.1         0 1945.7  18.1   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0402.txt      -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1830030_1832478 -                  0 1600.5  18.1         0 1600.3  18.1   1.0   1   0   0   1   1   1   1 -
ICE6013_orf14.txt       -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1830030_1832478 -            1.6e-50  166.4  17.7     5e-50  164.8  17.7   1.8   1   1   0   1   1   1   1 -
ICEBs1_orf21.txt        -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1830030_1832478 -            1.2e-41  137.2   6.8   3.2e-41  135.9   6.8   1.6   1   1   0   1   1   1   1 -
ICE10270_RD.2_orf14.txt -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1830030_1832478 -            7.7e-30   98.2  18.2   1.1e-28   94.3  18.2   2.2   1   1   0   1   1   1   1 -
ICESt1_orf28.txt        -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1830030_1832478 -            1.3e-24   80.7  18.8   1.7e-23   77.0  18.8   2.2   1   1   0   1   1   1   1 -
Tn916.orf17.protein.9 -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1832461_1832854 -              2e-93  304.4   3.4   2.3e-93  304.2   3.4   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0403.txt    -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1832461_1832854 -            1.8e-65  213.7   1.0   1.9e-65  213.6   1.0   1.0   1   0   0   1   1   1   1 -
Tn916.orf18.protein.6   -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1832942_1833440 -           6.2e-116  378.9   7.4  6.9e-116  378.7   7.4   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0405.txt      -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1832942_1833440 -            6.5e-68  222.5   5.4     8e-68  222.2   5.4   1.0   1   0   0   1   1   1   1 -
ICE10270_RD.2_orf19.txt -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1832942_1833440 -            8.7e-06   20.7   0.1   1.9e-05   19.6   0.1   1.5   1   0   0   1   1   1   1 -
ICE10270_RD.2_orf20.txt -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1832942_1833440 -             0.0027   12.4   0.4     0.022    9.4   0.0   2.2   2   0   0   2   2   2   1 -
Tn916.orf19.protein.1 -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1833556_1833778 -            4.8e-51  165.7  10.4   5.2e-51  165.5  10.4   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0407.txt    -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1833556_1833778 -            2.5e-48  157.0  10.7   2.8e-48  156.9  10.7   1.0   1   0   0   1   1   1   1 -
Tn916.orf20.protein.14  -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1833820_1835026 -           6.7e-291  958.5   7.8  7.5e-291  958.3   7.8   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0408.txt      -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1833820_1835026 -           9.6e-197  648.3   5.2  1.1e-196  648.1   5.2   1.0   1   0   0   1   1   1   1 -
ICEBs1_orf14.txt        -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1833820_1835026 -            5.7e-80  263.5   3.0   7.2e-80  263.2   3.0   1.0   1   0   0   1   1   1   1 -
ICE6013_orf18.txt       -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1833820_1835026 -            4.5e-51  168.3   1.3   6.1e-51  167.8   1.3   1.0   1   0   0   1   1   1   1 -
ICESt1_orf21.txt        -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1833820_1835026 -            8.6e-38  124.9   4.3   1.1e-37  124.6   4.3   1.0   1   0   0   1   1   1   1 -
ICE10270_RD.2_orf23.txt -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1833820_1835026 -            6.1e-32  105.6   1.5   3.8e-31  103.0   1.5   1.8   1   1   0   1   1   1   1 -
Tn916.orf21.protein.6   -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1835203_1836589 -                  0 1077.1  11.8         0 1076.9  11.8   1.0   1   0   0   1   1   1   1 -
Tn5801_SAV0409.txt      -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1835203_1836589 -           3.3e-218  719.9   9.1  3.7e-218  719.8   9.1   1.0   1   0   0   1   1   1   1 -
ICEBs1_orf13.txt        -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1835203_1836589 -           4.3e-149  491.8   9.2  4.8e-149  491.7   9.2   1.0   1   0   0   1   1   1   1 -
ICESt1_orf20.txt        -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1835203_1836589 -            1.6e-64  213.0   7.0   2.1e-64  212.7   7.0   1.0   1   0   0   1   1   1   1 -
ICE6013_orf13.txt       -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1835203_1836589 -              4e-57  188.8  12.3     5e-57  188.4  12.3   1.0   1   0   0   1   1   1   1 -
ICE10270_RD.2_orf24.txt -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1835203_1836589 -            1.8e-50  166.8  11.4   2.2e-50  166.6  11.4   1.0   1   0   0   1   1   1   1 -
Tn916.orf22.protein.6 -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1836617_1837004 -            3.1e-89  290.6   0.5   3.4e-89  290.4   0.5   1.0   1   0   0   1   1   1   1 -
Tn916.orf23.protein.6 -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1836617_1837004 -            1.1e-06   23.6   0.0   1.3e-06   23.3   0.0   1.2   1   0   0   1   1   1   1 -
Tn916.orf23.protein.6 -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1837019_1837334 -            2.1e-72  234.7   0.1   2.4e-72  234.5   0.1   1.0   1   0   0   1   1   1   1 -
Tn916.orf22.protein.6 -          GCF_900474925.1.gbff.1.gbk_GCF_900474925.1.gbff.1.gbk_NZ_LS483334.1_1837019_1837334 -            1.1e-05   20.5   0.0   1.4e-05   20.1   0.0   1.1   1   0   0   1   1   1   1 -
Tn5801_SAV0397.txt   -          NZ_LS483334.1_321082_321556 -             0.0007   14.5   0.2    0.0029   12.5   0.2   1.9   1   1   0   1   1   1   1 -
SPAP_0887.txt        -          NZ_LS483334.1_702139_703579 -           1.3e-195  645.6  15.4  1.4e-195  645.5  15.4   1.0   1   0   0   1   1   1   1 -
SPAP_0889.txt         -          NZ_LS483334.1_705278_710402 -                  0 1357.3  56.1  2.2e-283  938.2  21.4   3.1   2   1   1   3   3   3   3 -
Sa2603_summary_39.txt -          NZ_LS483334.1_705278_710402 -            7.5e-83  273.0  13.1     6e-71  233.5   1.7   2.2   1   1   1   2   2   2   2 -
SPAP_0889.txt         -          NZ_LS483334.1_710439_712167 -                  0 1070.4  16.5         0 1070.2  16.5   1.0   1   0   0   1   1   1   1 -
Sa2603_summary_39.txt -          NZ_LS483334.1_710439_712167 -           5.9e-127  419.3   8.2    8e-127  418.8   8.2   1.0   1   0   0   1   1   1   1 -
SPAP_0889.txt         -          NZ_LS483334.1_714757_715369 -           1.5e-110  365.1   1.3  1.7e-110  364.8   1.3   1.0   1   0   0   1   1   1   1 -
Sa2603_summary_39.txt -          NZ_LS483334.1_714757_715369 -            5.1e-58  190.6   0.3     6e-58  190.4   0.3   1.0   1   0   0   1   1   1   1 -
Sa2603_summary_39.txt -          NZ_LS483334.1_715408_716758 -            2.9e-15   48.8   8.3   3.5e-15   48.5   8.3   1.1   1   0   0   1   1   1   1 -
SPAP_0900.txt          -          NZ_LS483334.1_722547_723819 -           3.6e-192  633.7  33.8  4.3e-192  633.4  33.8   1.0   1   0   0   1   1   1   1 -
Tn5253_orf75.protein.5 -          NZ_LS483334.1_722547_723819 -            3.6e-22   73.0  10.3   3.6e-22   73.0  10.3   2.2   1   1   1   2   2   2   1 -
Sa2603_summary_11.txt  -          NZ_LS483334.1_722547_723819 -            2.2e-15   50.5   7.6   2.2e-15   50.5   7.6   2.1   1   1   1   2   2   2   1 -
ICEF_III_orf18.txt   -          NZ_LS483334.1_766058_766283 -            0.00098   13.0   0.5    0.0011   12.9   0.5   1.1   1   0   0   1   1   1   1 -
#
# Program:         hmmscan
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SCAN
# Query file:      ../tmp5/GCF_900474925.1.gbff.1.gbk.fa2.faa
# Target file:     ICEfamily_refer/conjugation/YXL_26family.hmm
# Option settings: hmmscan --tblout ../tmp5/GCF_900474925.1.gbff.1.gbk.fa2.faa.YXL.hmmscan.out --cpu 20 ICEfamily_refer/conjugation/YXL_26family.hmm ../tmp5/GCF_900474925.1.gbff.1.gbk.fa2.faa 
# Current dir:     /home/yinxiaole/ICEcream_conda/ICEcream/ICEcream_conda_chenxi
# Date:            Thu Sep 21 22:13:53 2023
# [ok]
